id;nhogar;miembro;comuna;dominio;edad;sexo;parentes_2;p5_2;p6_a;p6_b;estado;categori;t13;t14;t15;t18;t19;t28;t29;t29a;t30;sem_hs;t33;t34;t35;t37_cod_2;t37_coda_2;t38;t39;t40;t41_cod_2;t47;t48;t49;t50a;t50b;t50c;t50d;t50e;t50f;t51_bis;i1;i4;i6_3;i10;i11;codioph;ioph_2;codioph_neto;ioph_neto_2;codios;ios_2;codioa;ioa_2;codlab;inglab_2;codnolab;ingnolab_2;coding;ingtot_2;codi_tot;itfb_2;ipcfb_2;e2;e4;e6;e12;nivel;aesc;m1;m1_2;m2_anio;m3_anio;tipcob2_2;s2;sn4;sn5;sn16;s28;s29;fexp
5095;1;2;6;4;18;2;5;6;95;95;2;0;0;0;3;1;2018;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;9;3000;9;3000;9;49900;16633;1;1;13;0;6;12;1;1;0;1;4;2;3;6;1;2;0;282
5095;1;3;6;4;18;2;5;6;95;95;1;3;0;0;0;0;0;0;0;0;1;16.00;1;1;1;4804;3;2;2;5;30313;0;0;1;2;2;2;2;2;2;1;1;0;2;0;0;9;10000;9;10000;0;0;2;0;9;10000;9;10000;9;20000;9;49900;16633;1;1;13;0;6;12;1;1;0;1;4;1;3;6;1;2;0;282
5096;1;1;14;4;75;2;1;4;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;10000;1;10000;1;10000;10000;2;0;0;7;5;12;1;1;0;1;2;1;1;5;5;1;2;352
5097;1;1;13;4;75;2;1;6;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;13300;1;13300;1;13300;13300;2;0;0;7;5;12;1;1;0;1975;3;2;3;6;3;2;0;504
5098;1;1;6;4;75;2;1;4;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;8700;9;8700;9;8700;8700;2;0;0;7;5;12;6;6;0;9999;4;1;1;6;4;1;2;380
5099;1;1;4;4;75;1;1;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;8600;1;8600;1;17200;8600;2;0;0;7;4;9;3;3;0;1979;2;1;3;5;3;0;0;66
5099;1;2;4;4;70;2;2;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;8600;1;8600;1;17200;8600;2;0;0;7;5;12;3;3;0;1979;2;1;3;7;3;1;4;66
5100;1;1;4;4;75;1;1;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;8600;9;8600;9;17600;8800;2;0;0;7;4;9;1;1;0;1;2;1;3;5;4;0;0;68
5100;1;2;4;4;77;2;2;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;9000;1;9000;9;17600;8800;2;0;0;7;5;12;3;3;0;1951;2;1;1;5;5;1;2;68
5101;1;1;4;4;75;2;1;4;0;0;3;0;1;1;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;35000;1;35000;1;35000;35000;2;0;0;7;5;12;1;1;0;1962;4;1;1;6;3;1;3;377
5102;1;1;12;4;75;2;1;4;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;16000;1;16000;1;16000;16000;2;0;0;7;4;9;1;1;0;1;2;1;3;2;5;1;2;461
5103;1;1;8;4;75;1;1;3;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;16000;1;16000;1;26000;13000;2;0;0;7;5;12;2;2;0;1944;2;4;1;5;3;0;0;219
5103;1;2;8;4;30;1;3;6;0;0;1;2;0;0;0;0;0;0;0;0;1;60.00;2;0;2;6800;5;2;2;2;30132;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;10000;1;10000;0;0;2;0;1;10000;2;0;1;10000;1;26000;13000;2;0;0;12;7;15;1;1;0;1;2;1;3;5;1;0;0;219
5104;1;1;3;4;75;2;1;4;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;12000;9;12000;9;12000;12000;2;0;0;7;5;12;6;6;0;2014;2;1;1;5;3;1;1;363
5105;1;1;12;4;75;1;1;2;0;0;3;0;2;1;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;8600;1;8600;9;20200;10100;2;0;0;7;5;12;1;1;0;1;2;1;3;2;3;0;0;327
5105;1;2;12;4;72;2;2;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;11600;9;11600;9;20200;10100;2;0;0;7;5;12;2;2;0;1962;2;1;3;7;3;1;2;327
5106;1;1;15;4;75;2;1;4;0;0;1;2;0;0;0;0;0;0;0;0;1;21.00;2;0;2;9503;8;2;1;1;80123;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;5000;1;5000;0;0;2;0;1;5000;1;16000;1;21000;1;21000;21000;2;0;0;7;4;10;1;1;0;1;2;1;1;5;4;1;3;414
5107;1;1;8;4;75;1;1;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;10000;1;10000;1;33600;8400;2;0;0;7;5;12;3;3;0;1951;2;1;2;3;3;0;0;271
5107;1;2;8;4;77;2;2;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;8600;1;8600;1;33600;8400;2;0;0;3;3;7;3;3;0;1950;2;1;3;5;3;1;4;271
5107;1;3;8;4;38;1;3;4;0;0;1;3;0;0;0;0;0;0;0;0;1;45.00;2;0;2;1003;1;2;3;4;30333;0;0;2;1;1;1;1;1;1;1;1;0;2;0;0;1;15000;1;15000;0;0;2;0;1;15000;2;0;1;15000;1;33600;8400;2;0;0;13;6;13;1;1;0;1;3;3;2;6;1;0;0;271
5107;1;4;8;4;15;1;5;6;3;95;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;33600;8400;1;1;7;0;4;7;1;1;0;1;3;1;3;6;1;0;0;271
5108;1;1;8;3;75;1;1;4;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;20000;1;20000;9;50000;16667;2;0;0;7;4;8;1;1;0;1;2;1;1;7;4;0;0;26
5108;1;2;8;3;38;1;3;1;0;0;1;2;0;0;0;0;0;0;0;0;1;50.00;2;0;2;6900;5;2;2;1;11131;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;20000;9;20000;0;0;2;0;9;20000;2;0;9;20000;9;50000;16667;2;0;0;13;7;17;1;1;0;1;5;3;1;9;1;0;0;26
5108;1;3;8;3;29;2;4;1;0;0;1;3;0;0;0;0;0;0;0;0;1;50.00;2;0;2;6900;5;2;2;2;11331;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;9;10000;9;10000;0;0;2;0;9;10000;2;0;9;10000;9;50000;16667;2;0;0;13;7;17;3;3;0;9999;5;3;1;9;3;2;0;26
5109;1;1;8;4;75;1;1;2;0;0;1;3;0;0;0;0;0;0;0;0;1;77.00;2;0;2;4903;4;2;2;1;34323;0;0;2;2;2;2;2;2;2;3;1;0;2;0;0;1;8000;1;8000;0;0;2;0;1;8000;1;9000;1;17000;1;17000;17000;2;0;0;7;4;10;1;1;0;1;2;1;1;6;3;0;0;53
5110;1;1;9;4;75;2;1;4;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;16000;1;16000;1;16000;16000;2;0;0;7;5;12;1;1;0;1;2;1;1;5;4;1;3;162
5111;1;1;7;4;75;1;1;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;8700;1;8700;1;17400;8700;2;0;0;7;4;9;1;1;0;1;2;1;3;7;3;0;0;205
5111;1;2;7;4;74;2;2;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;8700;1;8700;1;17400;8700;2;0;0;3;3;7;1;1;0;1;2;1;3;5;3;1;3;205
5112;1;1;11;4;75;1;1;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;18000;1;18000;1;26300;13150;2;0;0;7;5;12;1;1;0;1;2;3;3;5;3;0;0;179
5112;1;2;11;4;65;2;2;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;8300;1;8300;1;26300;13150;2;0;0;3;3;7;1;1;0;1;2;1;1;2;4;1;2;179
5113;1;1;13;4;75;2;1;3;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;8200;1;8200;1;8200;8200;2;0;0;7;4;9;1;1;0;1;2;1;3;5;3;1;2;321
5114;1;1;5;4;75;2;1;4;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;17000;1;17000;1;17000;17000;2;0;0;10;5;12;5;5;1945;1945;2;1;3;2;4;2;0;138
5115;1;1;14;4;75;2;1;5;0;0;2;0;0;0;4;1;2004;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;17000;1;17000;1;17000;17000;2;0;0;12;7;15;5;5;1959;1961;2;1;1;6;3;1;2;332
5116;1;1;2;4;75;2;1;4;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;67000;1;67000;1;67000;67000;2;0;0;12;7;15;2;2;0;1968;2;1;3;6;3;1;3;215
5117;1;1;3;4;75;2;1;5;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;13000;1;13000;1;13000;13000;2;0;0;12;7;15;1;1;0;1950;3;1;1;6;4;1;4;435
5118;1;1;2;4;75;2;1;4;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;86000;1;86000;1;116000;58000;2;0;0;12;7;15;3;3;0;1968;5;1;3;7;3;1;4;120
5118;1;2;2;4;29;1;3;6;0;0;1;3;0;0;0;0;0;0;0;0;1;48.00;2;0;2;4000;2;2;2;4;72331;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;30000;1;30000;0;0;2;0;1;30000;2;0;1;30000;1;116000;58000;2;0;0;13;7;17;1;1;0;1;3;4;3;7;1;0;0;120
5118;1;3;2;4;35;2;9;1;0;0;1;3;0;0;0;0;0;0;0;0;1;50.00;2;0;2;9700;9;0;0;0;55314;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;14560;1;14560;0;0;2;0;1;14560;2;0;1;14560;1;116000;58000;2;0;0;7;4;10;5;5;2005;2005;2;2;3;5;3;2;0;120
5119;1;1;3;4;75;2;1;4;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;19000;1;19000;1;19000;9500;2;0;0;12;7;15;1;1;0;1;2;1;3;5;1;1;2;235
5119;1;2;3;4;21;2;5;6;95;95;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;19000;9500;1;1;13;0;6;14;1;1;0;1;2;2;3;5;1;2;0;235
5120;1;1;11;4;75;2;1;1;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;20000;1;20000;1;38200;19100;2;0;0;12;7;15;1;1;0;1;4;2;3;6;2;2;0;180
5120;1;2;11;4;65;1;2;1;0;0;1;2;0;0;0;0;0;0;0;0;1;48.00;2;0;2;2500;1;2;2;1;72123;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;10000;1;10000;0;0;2;0;1;10000;1;8200;1;18200;1;38200;19100;2;0;0;7;4;10;6;6;0;1983;4;1;3;6;3;0;0;180
5121;1;1;7;4;75;2;1;5;0;0;3;0;2;1;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3500;1;3500;1;37000;1;40500;1;40500;40500;2;0;0;12;7;15;1;1;0;1980;5;1;3;5;2;1;1;230
5122;1;1;15;4;75;2;1;5;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;17000;1;17000;1;17000;17000;2;0;0;13;6;16;1;1;0;1;2;1;1;7;4;1;2;54
5123;1;1;14;4;75;1;1;6;0;0;1;3;0;0;0;0;0;0;0;0;1;25.00;2;0;2;8401;6;1;2;3;40331;0;0;1;2;2;2;2;2;2;3;1;0;2;0;0;1;20000;1;20000;0;0;2;0;1;20000;1;8600;1;28600;1;28600;28600;2;0;0;13;7;17;1;1;0;1;2;1;1;5;4;0;0;321
5124;1;1;13;4;75;1;1;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;8300;1;8300;1;16678;8339;2;0;0;13;7;17;3;3;0;1950;4;1;1;6;3;0;0;246
5124;1;2;13;4;72;2;2;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;8378;1;8378;1;16678;8339;2;0;0;12;7;15;1;1;0;1;4;1;2;6;3;1;3;246
5125;1;1;14;4;75;2;1;5;0;0;1;2;0;0;0;0;0;0;0;0;2;40.00;2;0;2;3200;1;2;1;2;80113;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;8000;1;8000;1;4000;2;0;1;12000;1;17500;1;29500;1;29500;29500;2;0;0;13;7;17;1;1;0;1;4;1;3;6;2;1;5;154
5126;1;1;15;4;75;2;1;4;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;20800;1;20800;1;20800;20800;2;0;0;13;7;17;1;1;0;1;5;1;1;7;4;1;1;347
5127;1;1;7;4;75;2;1;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;8700;1;8700;1;17400;8700;2;0;0;13;7;17;3;3;0;1980;2;1;3;2;2;1;2;363
5127;1;2;7;4;77;1;2;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;8700;1;8700;1;17400;8700;2;0;0;13;6;14;1;1;0;1;2;1;3;2;2;0;0;363
5128;1;1;6;4;75;2;1;4;0;0;1;1;0;0;0;0;0;0;0;0;1;50.00;2;0;2;1800;1;2;2;2;5002;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;25000;9;25000;0;0;2;0;9;25000;9;35000;9;60000;9;160000;80000;2;0;0;13;6;13;2;2;0;1952;4;1;3;6;4;1;1;191
5128;1;2;6;4;38;1;3;2;0;0;1;1;0;0;0;0;0;0;0;0;1;50.00;2;0;2;1800;1;2;2;2;5002;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;100000;9;100000;0;0;2;0;9;100000;2;0;9;100000;9;160000;80000;2;0;0;7;5;12;1;1;0;1;4;1;1;6;2;0;0;191
5129;1;1;13;4;75;1;1;1;0;0;1;2;0;0;0;0;0;1;1;1;0;0.00;0;0;2;7702;5;2;5;1;10132;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;13000;1;13000;0;0;2;0;1;13000;1;8000;1;21000;1;27000;13500;2;0;0;13;6;15;1;1;0;2012;4;1;1;6;6;0;0;339
5129;1;2;13;4;61;2;2;1;0;0;2;0;0;0;5;1;2013;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;6000;1;6000;1;27000;13500;2;0;0;12;7;15;1;1;0;2012;4;1;3;6;4;1;1;339
5130;1;1;11;4;75;1;1;2;0;0;3;0;2;1;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;8300;1;8300;1;32300;16150;2;0;0;13;6;15;1;1;0;1;2;1;1;7;3;0;0;328
5130;1;2;11;4;75;2;2;2;0;0;1;2;0;0;0;0;0;0;0;0;1;3.00;2;0;2;8600;7;2;5;1;40112;1;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4000;1;4000;0;0;2;0;1;4000;1;20000;1;24000;1;32300;16150;2;0;0;7;5;12;3;3;0;1945;2;1;3;6;2;2;0;328
5131;1;1;4;4;75;1;1;4;0;0;3;0;1;1;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;7600;1;7600;1;7600;7600;2;0;0;13;6;13;3;3;0;1950;2;1;1;5;4;0;0;260
5132;1;1;2;4;75;1;1;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;40000;1;40000;1;70000;35000;2;0;0;13;7;17;1;1;0;1;4;1;1;6;3;0;0;134
5132;1;2;2;4;74;2;2;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;30000;1;30000;1;70000;35000;2;0;0;12;7;15;1;1;0;1;4;1;1;6;3;1;2;134
5133;1;1;6;4;75;1;1;5;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;8300;1;8300;1;8300;8300;2;0;0;13;7;17;2;2;0;2018;2;1;3;5;3;0;0;223
5134;1;1;1;4;75;1;1;5;0;0;1;2;0;0;0;0;0;0;0;0;1;15.00;1;1;2;6900;5;2;2;2;10132;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;8000;1;8000;0;0;2;0;1;8000;1;9200;1;17200;1;17200;17200;2;0;0;13;6;14;6;6;0;1943;2;3;3;5;3;0;0;276
5135;1;1;1;4;75;1;1;2;0;0;1;2;0;0;0;0;0;0;0;0;1;43.00;2;0;2;3300;1;2;1;1;82112;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;20000;1;20000;0;0;2;0;1;20000;1;9000;1;29000;1;74000;37000;2;0;0;13;7;17;1;1;0;1954;3;1;1;6;3;0;0;297
5135;1;2;1;4;72;2;2;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;45000;1;45000;1;74000;37000;2;0;0;14;7;19;6;6;0;1960;3;1;3;6;3;1;3;297
5136;1;1;13;4;75;2;1;3;0;0;1;2;0;0;0;0;0;0;0;0;1;6.00;1;1;2;7800;5;2;1;1;40131;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;7000;1;7000;0;0;2;0;1;7000;1;8500;1;15500;1;15500;15500;2;0;0;13;7;17;1;1;0;1961;2;1;1;7;4;1;2;291
5137;1;1;2;4;75;1;1;2;0;0;1;3;0;0;0;0;0;0;0;0;1;30.00;2;0;2;8401;6;1;2;4;10332;0;0;2;2;2;2;2;2;2;3;1;0;2;0;0;9;5500;9;5500;0;0;2;0;9;5500;9;8300;9;13800;9;32800;16400;2;0;0;13;7;17;1;1;0;1958;4;1;3;7;3;0;0;92
5137;1;2;2;4;67;2;2;2;0;0;1;2;0;0;0;0;0;0;0;0;1;9.00;2;0;2;8600;7;2;2;1;40112;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;15000;9;15000;0;0;2;0;9;15000;9;4000;9;19000;9;32800;16400;2;0;0;13;7;17;2;2;0;1970;4;2;3;7;3;1;2;92
5138;1;1;11;4;75;1;1;2;0;0;1;4;0;0;0;0;0;0;0;0;1;20.00;2;0;2;1009;1;2;3;2;34323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2;0;1;8000;1;8000;1;36000;18000;2;0;0;13;6;15;1;1;0;1;5;1;3;5;3;0;0;231
5138;1;2;11;4;68;2;2;2;0;0;1;1;0;0;0;0;0;0;0;0;1;25.00;2;0;2;1009;1;2;3;2;5001;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;20000;1;20000;0;0;2;0;1;20000;1;8000;1;28000;1;36000;18000;2;0;0;13;6;14;6;6;0;1971;5;1;1;6;3;1;2;231
5139;1;1;8;4;75;2;1;5;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;14000;1;14000;1;14000;14000;2;0;0;13;7;17;3;3;0;1968;2;2;3;2;3;2;0;35
5140;1;1;13;4;75;1;1;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;18900;1;18900;1;26900;13450;2;0;0;13;6;13;1;1;0;1;4;1;1;6;3;0;0;237
5140;1;2;13;4;73;2;2;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;8000;1;8000;1;26900;13450;2;0;0;7;5;12;1;1;0;1;4;1;1;6;2;1;3;237
5141;1;1;7;4;75;1;1;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;90000;1;90000;1;98000;49000;2;0;0;14;7;19;1;1;0;1994;5;2;3;7;3;0;0;232
5141;1;2;7;4;71;2;2;2;0;0;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;8000;1;8000;1;98000;49000;2;0;0;3;3;7;3;3;0;1994;5;1;3;7;3;1;3;232
5142;1;1;13;4;75;1;1;2;0;0;1;3;0;0;0;0;0;0;0;0;1;33.00;2;0;2;7200;5;1;2;4;42201;0;0;1;2;2;2;2;2;2;3;2;4;0;0;0;2;0;2;0;0;0;2;0;2;0;1;50000;1;50000;1;110000;55000;2;0;0;14;7;19;2;2;0;1980;5;1;1;6;4;0;0;245
5142;1;2;13;4;71;2;2;2;0;0;1;3;0;0;0;0;0;0;0;0;1;14.00;2;0;1;8401;6;1;2;4;42201;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;60000;1;60000;0;0;2;0;1;60000;2;0;1;60000;1;110000;55000;2;0;0;14;7;19;6;6;0;1972;2;1;2;6;3;1;3;245
5143;1;1;13;4;75;1;1;1;0;0;1;3;0;0;0;0;0;0;0;0;1;35.00;2;0;2;8600;7;2;5;4;40331;0;0;2;2;2;2;2;2;2;3;1;0;2;0;0;9;24000;9;24000;0;0;2;0;9;24000;9;35000;9;59000;9;80200;26733;2;0;0;14;7;19;1;1;0;1;2;2;3;6;1;0;0;331
5143;1;2;13;4;64;2;2;1;0;0;1;3;0;0;0;0;0;0;0;0;1;30.00;2;0;2;8600;7;1;2;4;40331;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;9;20000;9;20000;0;0;2;0;9;20000;2;0;9;20000;9;80200;26733;2;0;0;13;7;17;3;3;0;1973;3;1;3;7;1;1;1;331
